file	line	anchor	info	status	wrap	v26	v27	vsim27	v27on26	vsim27on26	err_line	first_error
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	895	32-load-ok-run-dead	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	967	41-a-live-pressure-snapshot-with-thermals-folded-in	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1023	42-a-hysteretic-governor-not-a-threshold	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1059	42-a-hysteretic-governor-not-a-threshold	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1085	43-background-unload-policy	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1128	44-verify-the-unload-actually-happened	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1157	45-the-race-you-will-hit	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1261	52-the-verified-memory-surface	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1304	the-detect-a-small-device-pattern	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1341	53-the-cache-limit-is-process-wide--refcount-it	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1399	54-wired-memory	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1411	54-wired-memory	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1428	54-wired-memory	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1448	54-wired-memory	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1461	55-quantized-kv-is-not-automatically-smaller-in-peak	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1545	62-what-to-do-about-it	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1638	72-a-warm-up-protocol-you-can-actually-run	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1773	75-thermal-state-as-an-input-to-your-app-not-just-your-benchmark	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1800	75-thermal-state-as-an-input-to-your-app-not-just-your-benchmark	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	1812	75-thermal-state-as-an-input-to-your-app-not-just-your-benchmark	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	2241	97-cold-and-warm-are-two-numbers-not-an-average	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-15-shipping-and-operating/references/02-memory-thermals-and-honest-benchmarking.md	2446	101-environment-capture	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	282	21-one-analyzer-n-modules-n-result-streams	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	336	21-one-analyzer-n-modules-n-result-streams	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	397	22-apples-eight-step-canonical-flow	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	537	24-the-complete-speechanalyzer-api-surface	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	646	32-what-the-two-modules-actually-are	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	663	32-what-the-two-modules-actually-are	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	698	32-what-the-two-modules-actually-are	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	735	33-the-locale-matching-rule-you-must-not-shortcut	compile:27 imports:Speech	VERIFIED	top	-	pass	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	800	41-what-a-preset-is	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	880	43-the-option-enums-and-how-to-modify-a-preset	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	909	43-the-option-enums-and-how-to-modify-a-preset	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	930	43-the-option-enums-and-how-to-modify-a-preset	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	971	44-content-hints--dictationtranscriber-only	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1024	44-content-hints--dictationtranscriber-only	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1096	52-the-api	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1123	52-the-api	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1192	53-the-four-step-process-and-the-ordering-that-matters	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1204	53-the-four-step-process-and-the-ordering-that-matters	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1258	54-the-reservation-quota	compile:27 imports:Speech	VERIFIED	top	-	pass	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1373	61-what-you-used-to-have-to-write	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1401	62-what-you-write-now	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1418	63-the-complete-captureinputsequenceprovider-surface	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1491	64-complete-microphone-capture-end-to-end	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1709	65-files-and-assets-assetinputsequenceprovider	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1732	65-files-and-assets-assetinputsequenceprovider	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1813	66-when-you-still-need-analyzerinputconverter	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1841	66-when-you-still-need-analyzerinputconverter	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1895	67-analyzerinput-itself	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	1953	71-the-two-line-core	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2016	72-the-task-group-structure	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2103	74-stopping-a-live-capture-two-approaches-one-recommendation	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2145	81-the-module-does-not-accumulate-a-transcript	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2176	82-strategy-a--range-replacement-in-one-attributed-string	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2225	83-️-silent-failure-strategy-a-silently-degrades-to-append-only	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2298	83-️-silent-failure-strategy-a-silently-degrades-to-append-only	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2324	84-strategy-b--two-transcripts	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2390	86-a-merge-implementation-for-strategy-a	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2420	87-a-merge-implementation-for-strategy-b	compile:27 imports:SwiftUI	VERIFIED	top	-	pass	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2636	94-what-withtaskcancellationshield-actually-is	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2671	94-what-withtaskcancellationshield-actually-is	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2713	95-the-test-that-catches-it	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	2750	10-a-complete-worked-example	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3097	111-the-three-levers-ranked-by-cost	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3112	111-the-three-levers-ranked-by-cost	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3211	113-the-sfcustomlanguagemodeldata-dsl	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3258	113-the-sfcustomlanguagemodeldata-dsl	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3270	113-the-sfcustomlanguagemodeldata-dsl	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3303	113-the-sfcustomlanguagemodeldata-dsl	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3332	113-the-sfcustomlanguagemodeldata-dsl	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3357	114-stage-1-the-generator-cli	compile:27	VERIFIED	body	-	pass	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3446	115-stage-2-preparing-the-model-on-device	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3464	115-stage-2-preparing-the-model-on-device	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3521	116-stage-3-attaching-it-to-the-transcriber	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3572	121-what-it-is-for	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3602	121-what-it-is-for	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3607	121-what-it-is-for	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3728	132-model-retention	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3786	133-lazy-loading-and-prewarming	compile:27 imports:Speech	VERIFIED	top	-	pass	-	-	-	-	-
part-16-adjacent-capabilities/references/01-speech-analyzer-end-to-end.md	3823	141-what-coreaispeech-is	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	367	3-the-macro-system-and-the-build-errors-it-generates	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	408	31-schemas-are-enforced-at-build-time-with-fix-its	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	422	31-schemas-are-enforced-at-build-time-with-fix-its	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	725	audio--7-intents--18-entities--6-enums	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	750	audio--7-intents--18-entities--6-enums	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	849	clock--14-intents--3-entities--3-enums	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	1005	messages--5-intents--4-entities--5-enums	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	1138	system--system-and-in-app-search--3-intents--0-entities--0-enums	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	1667	83-the-complete-code	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	1692	83-the-complete-code	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	1947	102-entityquery-versus-enumerableentityquery--a-clean-rule	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	1973	103-entitystringquery--the-i-cant-index-fallback	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2020	105-intentvaluequery--structured-search-and-the-only-multi-type-query	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2055	105-intentvaluequery--structured-search-and-the-only-multi-type-query	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2120	106-transientappentity--when-a-thing-has-no-independent-identity	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2153	111-custom-dialog--and-the-full--supporting-rule	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2204	112-asking-a-question-mid-perform--requestvalue	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2240	112-asking-a-question-mid-perform--requestvalue	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2264	113-displayrepresentation--the-highest-leverage-thing-you-can-customize	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2298	114-️-snippetintent-is-an-ios-26-feature--not-new-this-year	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2332	115-the-other-route-a-snippet-view-straight-from-a-schema-intent	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2418	121-interaction-donations--teaching-siri-what-happens-in-your-ui	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2468	122-confirmations-and-ownershipprovidingentity	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2561	131-valuerepresentation--sharing-structured-types-across-apps	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2611	-valuerepresentation-versus-intentvaluerepresentation--resolved-they-are-one-type	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2625	-valuerepresentation-versus-intentvaluerepresentation--resolved-they-are-one-type	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2647	-valuerepresentation-versus-intentvaluerepresentation--resolved-they-are-one-type	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2709	132-the-three-discovery-mechanisms--and-where-relevantentities-fits	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2794	133-️-entitycollection--the-parameter-resolution-performance-cliff	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2836	134-unionvalue--one-parameter-several-entity-types	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2903	135-syncableentity--cross-device-siri-conversations	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	2987	137-longrunningintent--past-the-30-second-wall	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	3088	138-executiontargets--choosing-the-process	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	3213	141-️-silent-failure--intentparametervaluestate-clear-it-and-dont-touch-it-are-not-the-same-thing	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	3232	141-️-silent-failure--intentparametervaluestate-clear-it-and-dont-touch-it-are-not-the-same-thing	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	3304	143-️-per-row-appentityidentifier-loses-selected-and-scrolled-off-entities	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/02-app-schema-domains.md	3333	143-️-per-row-appentityidentifier-loses-selected-and-scrolled-off-entities	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	346	16-the-diagnostic-find-out-which-path-you-are-on-in-one-utterance	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	425	21-the-initializer	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	439	21-the-initializer	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	546	32-shape-a-one-primary-item--nsuseractivity	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	602	33-shape-b-one-entity-among-many--appentityidentifier_	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	639	34-shape-c-lists-and-collections--appentityidentifierforselectiontype_	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	682	34-shape-c-lists-and-collections--appentityidentifierforselectiontype_	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	723	35-shape-d-custom-canvases--appentityuielement	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	787	36-uikit-and-appkit	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	830	37-a-complete-two-screen-adoption	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	944	42-️-silent-failure--the-naive-implementation-turns-awareness-into-a-stall	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	988	43-the-fix-from-apple	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1053	44-displayrepresentationcomponents	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1073	45-the-displayrepresentationwith-overload	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1146	46-a-performance-budget-you-can-actually-apply	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1200	47-where-else-your-display-representation-is-consumed	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1260	52-the-documented-route--transferable-and-intentvaluerepresentation	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1273	52-the-documented-route--transferable-and-intentvaluerepresentation	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1299	52-the-documented-route--transferable-and-intentvaluerepresentation	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1346	53-what-does-not-work--and-the-log-line-that-proves-it	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1416	the-entity	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1434	the-identifier	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1447	the-uikit-annotation-site	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1461	the-transfer-representation--the-change-that-actually-fixes-it	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1525	55-️-draft-identity-exists-the-verified-hand-off-still-needs-a-real-file-payload	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1541	55-️-draft-identity-exists-the-verified-hand-off-still-needs-a-real-file-payload	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1602	55-️-draft-identity-exists-the-verified-hand-off-still-needs-a-real-file-payload	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1772	61-notifications	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1795	62-now-playing--and-the-ordering-rule	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	1835	63-alarmkit	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	2204	91-the-entity	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	2264	92-the-transfer-representation	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	2300	93-the-query--both-requirements	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	2351	94-the-list-screen	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	2381	95-the-detail-screen	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-16-adjacent-capabilities/references/03-onscreen-awareness.md	2403	96-the-notification	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
